code,name,price,change,jinge,jingzhanbi
600193,创兴资源,5.59,0.54,407,6.20
300179,四方达,6.29,0.16,406,9.86
603326,我乐家居,19.58,1.03,403,6.73
002395,双象股份,12.61,-3.74,402,6.08
603727,博迈科,24.24,3.77,402,0.79
002058,威尔泰,21.34,0.85,402,9.41
000088,盐田港,7.98,0.63,401,1.44
300288,朗玛信息,24.92,1.92,400,1.57
600072,中船科技,13.41,0.83,399,1.53
300490,华自科技,14.11,-3.75,398,4.91
002100,天康生物,8.39,1.57,398,5.38
600528,中铁工业,12.44,-0.40,397,1.01
002727,一心堂,20.34,0.94,395,2.79
603889,新澳股份,14.43,-0.76,394,4.43
000525,红太阳,23.00,2.40,392,0.80
002166,莱茵生物,10.91,1.68,387,1.36
600375,华菱星马,5.69,3.64,386,2.78
603877,太平鸟,24.75,-1.75,386,2.32
000685,中山公用,10.47,0.67,385,2.68
601005,*ST重钢,2.61,15.49,385,48.13
000780,*ST平能,5.17,2.38,383,3.56
600639,浦东金桥,17.60,2.92,380,2.78
002227,奥特迅,18.46,0.93,372,3.97
002752,昇兴股份,10.89,-0.18,371,6.46
600510,黑牡丹,6.99,2.64,370,6.54
600580,卧龙电气,8.62,2.86,369,1.08
600697,欧亚集团,26.07,-0.53,367,3.75
002347,泰尔股份,6.33,-1.40,362,5.08
600661,新南洋,24.78,-2.44,361,3.61
603579,荣泰健康,69.98,5.58,359,2.60
002348,高乐股份,5.85,1.04,357,5.40
300325,德威新材,6.40,1.75,356,2.59
600589,广东榕泰,6.19,0.00,351,4.98
603036,如通股份,17.69,-1.39,351,1.73
002611,东方精工,13.90,0.43,350,2.06
603988,中电电机,49.56,-3.39,349,2.95
300541,先进数通,25.79,4.12,346,2.79
601058,赛轮金宇,3.63,-1.09,342,2.67
600335,国机汽车,11.60,-0.34,340,2.14
000750,国海证券,5.05,1.20,337,1.16
002275,桂林三金,16.49,0.30,334,5.50
603980,吉华集团,21.13,-0.94,333,1.41
000833,贵糖股份,6.97,0.72,333,3.44
603165,荣晟环保,59.49,4.22,331,0.84
300087,荃银高科,10.74,-1.83,329,8.32
002452,长高集团,6.24,0.65,329,6.65
002882,金龙羽,14.04,3.01,329,2.54
300194,福安药业,6.02,2.03,327,5.04
002692,睿康股份,9.88,0.71,327,6.89
600393,粤泰股份,6.98,6.40,326,0.91
000043,中航地产,10.06,2.44,324,1.94
300497,富祥股份,36.52,0.50,313,2.47
000571,新大洲A,5.72,1.60,311,3.23
000822,山东海化,9.87,4.56,311,0.35
603378,亚士创能,23.55,3.70,308,1.11
601518,吉林高速,3.63,1.40,307,8.99
002066,瑞泰科技,10.91,2.63,306,1.90
601996,丰林集团,5.19,1.96,306,1.81
300106,西部牧业,8.05,1.26,305,5.57
300735,光弘科技,23.18,33.14,305,81.64
300093,金刚玻璃,11.54,-0.09,301,4.06
603329,上海雅仕,24.45,33.10,296,69.67
600397,安源煤业,4.03,2.28,294,3.16
300683,海特生物,56.06,2.11,293,1.58
300527,华舟应急,23.89,-0.83,293,4.36
603998,方盛制药,11.66,4.11,292,4.11
603801,志邦股份,54.52,5.60,287,1.08
600873,梅花生物,5.51,0.18,285,0.88
600811,东方集团,4.74,1.72,285,1.42
300202,聚龙股份,18.40,1.71,285,1.84
601116,三江购物,21.50,0.37,283,0.70
002831,裕同科技,59.00,1.74,282,1.72
000972,*ST中基,4.29,0.94,282,5.23
002469,三维工程,6.62,0.61,280,5.89
002403,爱仕达,12.26,-0.33,280,4.53
600235,民丰特纸,6.76,1.81,279,6.00
600638,新黄浦,15.74,5.14,277,2.22
002231,奥维通信,11.02,-0.36,274,7.76
600106,重庆路桥,4.50,3.45,272,1.76
300437,清水源,15.72,-0.69,269,4.57
000426,兴业矿业,10.70,3.28,269,0.25
601881,中国银河,11.03,1.47,261,0.30
300366,创意信息,11.94,-1.73,260,3.24
300423,鲁亿通,26.40,1.54,259,10.05
002534,杭锅股份,11.34,1.61,258,1.34
600623,华谊集团,8.77,1.27,256,2.24
300387,富邦股份,16.34,-0.43,255,7.58
002921,联诚精密,32.40,33.11,254,68.96
000726,鲁泰A,11.08,0.73,254,1.53
601001,大同煤业,6.69,6.36,253,0.48
002780,三夫户外,24.53,1.15,252,7.37
002771,真视通,19.48,1.67,249,3.64
600831,广电网络,8.31,-0.12,249,5.06
600006,东风汽车,5.92,0.17,248,1.53
000550,江铃汽车,16.87,2.43,248,2.14
603860,中公高科,37.07,0.95,248,0.93
603041,美思德,22.79,1.15,246,4.03
002234,民和股份,11.89,3.21,246,1.23
600593,大连圣亚,28.10,-0.32,246,2.15
000727,华东科技,2.52,0.80,244,1.40
603939,益丰药房,45.41,-0.15,244,1.96
002538,司尔特,9.06,0.11,242,2.01
600803,新奥股份,16.08,1.97,242,0.30
300301,长方集团,6.06,-1.30,241,4.27
600992,贵绳股份,10.67,-1.30,241,2.29
000048,康达尔,21.00,5.00,241,6.66
002382,蓝帆医疗,13.41,10.01,240,43.92
000020,深华发A,14.92,-1.45,240,2.76
000338,潍柴动力,8.93,4.32,237,0.10
300237,美晨生态,16.69,0.72,235,2.17
300368,汇金股份,8.90,0.11,232,1.60
603843,正平股份,15.40,5.62,232,2.46
603306,华懋科技,28.56,-0.52,231,7.04
002562,兄弟科技,17.37,3.58,231,0.38
600833,第一医药,14.09,0.21,230,6.27
601789,宁波建工,4.64,0.87,224,2.76
002765,蓝黛传动,9.28,1.42,220,3.53
000404,华意压缩,6.36,0.95,219,1.92
603606,东方电缆,11.98,2.48,219,4.65
603040,新坐标,68.27,2.05,219,1.67
600798,宁波海运,5.18,0.39,217,1.95
601113,华鼎股份,13.68,-4.74,216,1.44
000528,柳工,8.90,2.18,216,0.34
002793,东音股份,18.14,3.66,215,0.89
000928,中钢国际,7.00,4.17,214,0.47
600189,吉林森工,7.51,1.76,212,4.50
002917,金奥博,33.59,2.10,210,0.19
603859,能科股份,22.53,-1.01,209,1.43
600091,ST明科,5.81,1.40,208,4.95
002613,北玻股份,3.67,0.82,207,3.50
300315,掌趣科技,5.76,1.23,207,0.45
002688,金河生物,6.49,0.78,207,4.36
002848,高斯贝尔,15.28,-1.23,205,1.94
600759,洲际油气,4.55,3.17,205,0.25
002254,泰和新材,11.70,0.00,205,1.49
002642,荣之联,12.81,0.16,204,0.64
002319,乐通股份,16.40,3.02,200,1.34
002482,广田集团,8.33,1.96,199,1.08
002442,龙星化工,12.42,-0.80,198,3.07
601018,宁波港,5.46,1.11,197,0.65
000890,法尔胜,6.79,0.00,196,6.48
600057,象屿股份,8.13,0.12,196,1.07
300329,海伦钢琴,9.12,2.36,196,3.52
002922,伊戈尔,28.79,33.10,194,64.87
002406,远东传动,7.34,0.69,194,3.03
300180,华峰超纤,24.74,-0.48,194,2.28
603001,奥康国际,14.76,0.41,193,2.70
000539,粤电力A,4.90,0.41,192,4.99
600619,海立股份,11.79,-0.84,191,1.36
300400,劲拓股份,13.53,-0.66,190,3.13
002769,普路通,14.78,2.64,185,2.30
603966,法兰泰克,16.72,-0.24,185,2.92
600603,广汇物流,7.16,2.29,185,2.48
603569,长久物流,25.07,0.72,183,1.36
600810,神马股份,7.44,2.76,182,3.61
603960,克来机电,29.90,7.48,181,1.70
002318,久立特材,7.29,0.55,180,1.87
600051,宁波联合,9.75,1.67,178,2.97
000880,潍柴重机,9.51,2.15,178,3.96
300074,华平股份,8.28,0.73,177,1.63
600863,内蒙华电,3.03,1.00,176,1.55
603116,红蜻蜓,15.58,0.52,173,2.31
002251,步步高,18.39,2.17,173,0.39
603117,万林股份,9.99,0.91,173,4.09
000613,*ST东海A,7.95,0.76,172,3.70
601908,京运通,5.39,-1.82,169,1.07
601566,九牧王,14.44,0.49,169,2.00
300577,开润股份,64.71,3.19,168,2.51
601328,交通银行,6.31,0.16,168,0.13
002623,亚玛顿,23.05,1.05,166,2.33
002215,诺普信,7.30,0.41,166,1.33
600426,华鲁恒升,17.63,1.91,165,0.08
002372,伟星新材,20.62,1.28,164,0.26
000650,仁和药业,5.41,0.56,164,1.60
603517,绝味食品,41.19,-0.10,162,1.48
900948,伊泰B股,1.498,2.39,161,5.76
200053,深基地B,24.40,2.22,161,10.43
000767,漳泽电力,3.01,0.67,161,2.52
002698,博实股份,10.12,1.20,160,3.50
600650,锦江投资,15.46,3.90,159,0.69
002426,胜利精密,6.06,-0.33,159,0.36
002610,爱康科技,2.42,0.83,159,0.76
600272,开开实业,10.81,0.19,158,5.97
300567,精测电子,122.88,-2.55,157,1.02
000068,华控赛格,5.47,1.48,157,2.70
600262,北方股份,20.26,1.35,156,2.47
600819,耀皮玻璃,5.75,1.05,155,3.52
300120,经纬电材,12.71,0.95,154,4.13
002529,海源机械,15.80,1.54,154,1.29
600081,东风科技,12.60,4.30,154,1.62
603816,顾家家居,61.01,3.18,153,0.46
600331,宏达股份,5.32,1.53,149,0.62
600746,江苏索普,8.35,0.00,148,2.23
002799,环球印务,21.70,-0.32,147,2.28
603977,国泰集团,13.89,2.36,147,1.85
300352,北信源,4.17,3.22,146,0.70
002029,七匹狼,8.49,1.43,145,1.16
002495,佳隆股份,4.02,0.75,144,3.32
600724,宁波富达,4.05,4.11,144,2.22
300122,智飞生物,29.93,1.87,144,0.24
002468,申通快递,24.84,-0.88,144,0.90
300626,华瑞股份,28.65,0.92,143,10.31
200012,南玻B,4.90,0.00,142,6.70
601339,百隆东方,5.35,0.38,140,2.31
603990,麦迪科技,38.83,6.44,139,3.51
002438,江苏神通,7.30,0.83,139,4.02
300028,金亚科技,5.32,1.92,138,1.52
600285,羚锐制药,9.62,0.84,138,1.56
600980,北矿科技,15.79,0.96,137,1.07
002707,众信旅游,10.99,0.55,137,1.53
300475,聚隆科技,14.40,-0.96,135,3.42
600612,老凤祥,42.67,1.04,135,1.49
300630,普利制药,70.43,0.63,134,0.77
600317,营口港,3.39,-0.59,132,2.33
002670,国盛金控,20.09,3.61,132,0.13
601226,华电重工,5.54,0.18,132,2.86
603538,美诺华,26.85,-1.25,132,3.48
002796,世嘉科技,32.42,5.09,131,0.54
000534,万泽股份,13.99,1.97,129,4.12
000676,智度股份,11.36,-0.09,129,1.31
002535,林州重机,4.80,0.00,128,1.71
600368,五洲交通,5.38,0.75,128,1.62
603315,福鞍股份,14.19,0.28,127,4.19
600493,凤竹纺织,8.04,0.12,127,2.77
000893,东凌国际,9.13,-1.72,127,0.50
603029,天鹅股份,20.59,-2.69,126,2.55
600773,西藏城投,12.06,2.99,126,0.22
000905,厦门港务,11.19,3.04,125,0.56
002789,建艺集团,40.54,0.10,125,1.88
601616,广电电气,3.93,-0.51,124,3.41
300448,浩云科技,22.24,0.54,124,7.52
002339,积成电子,9.22,0.33,123,1.09
601890,亚星锚链,6.55,0.15,122,1.10
300651,金陵体育,33.20,1.19,121,3.91
000862,银星能源,5.09,0.39,121,2.60
002890,弘宇股份,33.93,0.62,121,2.18
000608,阳光股份,6.74,4.50,121,0.97
601188,龙江交通,4.23,1.44,120,3.87
600433,冠豪高新,4.87,2.10,120,1.08
002274,华昌化工,7.44,0.54,119,2.07
601968,宝钢包装,5.24,-0.57,119,2.73
000707,双环科技,6.13,4.61,118,1.11
600824,益民集团,4.94,0.41,117,2.37
603519,立霸股份,21.06,-4.49,116,2.83
000708,大冶特钢,11.86,1.63,116,0.65
600692,亚通股份,10.46,1.95,115,0.78
603027,千禾味业,19.25,-0.05,114,1.37
000701,厦门信达,10.22,0.39,114,1.30
002599,盛通股份,12.36,0.98,113,3.52
600287,江苏舜天,7.44,0.13,113,2.86
300207,欣旺达,10.30,-0.77,111,0.37
002144,宏达高科,14.22,0.35,111,3.11
300411,金盾股份,35.60,-0.14,110,1.62
600387,海越股份,10.85,0.46,110,0.68
600117,西宁特钢,6.00,3.27,109,0.16
000544,中原环保,15.18,0.80,108,1.20
600238,海南椰岛,8.53,4.41,108,1.02
603010,万盛股份,26.97,-0.99,108,0.49
603328,依顿电子,14.89,-0.53,108,0.55
603811,诚意药业,31.88,5.81,107,0.91
600601,方正科技,3.68,-0.27,106,1.47
000410,*ST沈机,10.42,0.77,105,0.26
000023,深天地A,21.58,3.75,104,0.77
002875,安奈儿,26.89,0.75,104,1.74
600793,宜宾纸业,25.12,6.80,103,0.47
601579,会稽山,12.16,1.08,102,1.40
002278,神开股份,14.55,-1.69,101,0.48
000530,大冷股份,5.76,3.60,100,0.40
000560,昆百大A,9.79,0.31,100,0.24
300239,东宝生物,5.38,-0.19,99,2.94
600998,九州通,19.00,-1.30,99,0.91
603585,苏利股份,32.11,0.19,99,2.52
300476,胜宏科技,24.80,3.85,99,0.39
603080,新疆火炬,26.06,33.09,98,67.68
000993,闽东电力,8.10,0.50,98,1.22
603345,安井食品,24.65,1.52,98,1.11
300587,天铁股份,22.88,-1.34,98,1.32
603022,新通联,13.76,10.26,98,0.90
600861,北京城乡,9.87,0.61,97,2.40
000989,九芝堂,18.41,0.33,96,0.58
300218,安利股份,8.92,-0.67,96,3.65
000990,诚志股份,17.32,-0.06,96,0.49
002829,星网宇达,27.50,1.59,95,1.50
603878,武进不锈,17.11,0.23,95,1.08
002753,永东股份,21.78,6.45,94,0.24
300047,天源迪科,11.17,-0.62,94,0.72
603600,永艺股份,14.38,0.91,93,2.86
603806,福斯特,35.28,2.68,92,1.00
300488,恒锋工具,31.50,-0.03,91,4.79
603798,康普顿,17.61,-1.73,91,1.21
600429,三元股份,6.31,-1.41,91,2.61
600662,强生控股,5.72,0.53,91,0.94
600961,株冶集团,8.69,0.70,90,1.22
002774,快意电梯,10.03,0.91,90,1.24
600730,中国高科,6.87,0.15,90,0.84
000506,中润资源,7.78,1.30,90,1.25
603015,弘讯科技,8.51,0.12,88,1.21
000760,斯太尔,6.68,10.23,87,0.95
600163,中闽能源,4.30,4.12,85,1.25
002654,万润科技,6.64,0.00,85,0.98
002761,多喜爱,35.36,-0.14,85,2.31
603766,隆鑫通用,7.17,2.14,85,0.22
601127,小康股份,20.46,0.24,83,0.48
000753,漳州发展,3.92,1.29,82,1.20
600336,澳柯玛,5.10,0.00,81,2.20
603161,科华控股,26.53,-,80,100.00
000523,广州浪奇,8.20,2.12,80,0.68
002349,精华制药,8.10,3.45,79,1.01
600173,卧龙地产,6.33,6.03,79,0.37
002564,天沃科技,8.22,-0.36,79,0.69
600587,新华医疗,16.99,0.77,75,0.68
002621,三垒股份,-,-,74,0.71
300141,和顺电气,12.12,0.58,73,0.60
300164,通源石油,6.83,3.33,72,0.22
000570,苏常柴A,5.77,1.05,71,2.20
300380,安硕信息,21.59,0.28,71,1.00
603043,广州酒家,19.86,2.16,71,0.61
601798,蓝科高新,9.66,1.26,71,1.61
600648,外高桥,18.98,3.32,70,0.30
002206,海利得,6.17,1.31,70,0.72
002471,中超控股,4.18,1.70,67,0.68
600678,四川金顶,11.61,2.74,67,0.85
002413,雷科防务,10.04,-0.59,66,0.73
000150,宜华健康,29.90,-1.35,66,1.01
002746,仙坛股份,24.13,1.47,66,0.55
603655,朗博科技,14.98,33.16,65,84.69
300382,斯莱克,15.02,-1.70,65,0.52
603738,泰晶科技,24.55,1.53,63,2.91
002134,*ST普林,8.76,-2.23,63,2.02
200541,粤照明B,6.16,0.00,61,12.75
600234,ST山水,13.78,-0.36,61,7.24
002609,捷顺科技,14.82,0.00,58,1.25
600719,大连热电,6.32,-0.32,58,1.86
603229,奥翔药业,17.06,0.65,58,1.78
002869,金溢科技,31.65,0.80,57,0.88
300248,新开普,13.65,-1.44,57,1.06
603787,新日股份,14.19,-1.53,57,1.23
300538,同益股份,36.36,-0.66,56,3.20
002595,豪迈科技,19.13,0.00,54,0.86
600280,中央商场,8.18,1.87,54,0.27
600766,园城黄金,9.25,0.22,52,0.73
603028,赛福天,10.54,-0.75,52,1.50
603196,日播时尚,11.68,-0.26,52,1.09
600308,华泰股份,6.72,3.54,51,0.17
000919,金陵药业,8.99,-0.22,51,0.87
000869,张裕A,39.91,4.37,51,0.09
600896,览海投资,7.17,0.56,50,1.49
601021,春秋航空,39.07,-0.41,50,0.13
002708,光洋股份,6.94,0.58,50,0.84
603398,邦宝益智,16.52,3.57,49,0.93
603377,东方时尚,40.40,1.84,48,0.51
300232,洲明科技,15.00,-0.79,47,0.19
603729,龙韵股份,61.50,-1.74,46,0.91
600316,洪都航空,14.48,-0.07,45,0.32
601010,文峰股份,4.09,-0.49,45,0.98
000798,中水渔业,8.60,0.23,44,1.03
603979,金诚信,10.50,1.16,44,0.32
300650,太龙照明,37.83,-0.21,42,0.44
002923,润都股份,26.94,-,42,89.39
603577,汇金通,13.48,-2.11,42,0.84
002378,章源钨业,10.42,1.56,41,0.12
603658,安图生物,51.19,-0.99,40,0.47
300319,麦捷科技,6.63,0.30,40,0.91
601218,吉鑫科技,3.68,1.38,40,1.01
600858,银座股份,7.63,3.25,40,1.12
002010,传化智联,15.94,-1.42,40,0.53
002360,同德化工,7.07,3.82,40,0.35
603818,曲美家居,14.56,-1.02,39,0.74
002826,易明医药,14.99,0.27,39,0.83
002828,贝肯能源,25.32,6.03,39,0.12
600792,云煤能源,4.45,2.30,39,0.43
600854,春兰股份,5.60,-0.36,38,0.54
300684,中石科技,22.45,33.16,38,52.73
000801,四川九洲,5.88,-0.34,38,0.44
300460,惠伦晶体,13.50,1.73,38,0.63
002806,华锋股份,22.95,-3.57,38,0.15
600067,冠城大通,6.86,4.26,37,0.11
600712,南宁百货,7.88,-0.25,37,1.28
600836,界龙实业,5.25,1.35,37,0.35
002394,联发股份,12.50,1.13,36,0.50
603909,合诚股份,31.76,-1.67,36,2.69
300508,维宏股份,72.48,0.08,35,0.41
300275,梅安森,14.58,4.14,35,0.12
300211,亿通科技,7.16,0.00,35,2.26
000705,浙江震元,8.34,0.00,35,0.70
300561,汇金科技,33.20,0.12,34,0.69
000859,国风塑业,4.33,0.70,34,0.56
600101,明星电力,9.45,-0.21,34,0.26
600582,天地科技,4.99,2.04,32,0.11
300051,三五互联,9.90,1.85,32,0.28
300421,力星股份,19.69,-1.25,32,0.97
002741,光华科技,15.32,-0.52,32,1.19
603268,松发股份,27.71,-2.43,31,1.11
900932,陆家B股,1.496,2.68,31,5.15
601965,中国汽研,8.80,0.57,31,0.26
600508,上海能源,12.95,3.93,30,0.09
002691,冀凯股份,24.20,-1.47,30,1.83
600866,星湖科技,4.67,-0.85,30,0.94
000593,大通燃气,9.49,-4.24,28,0.14
900936,鄂资B股,1.148,2.50,27,8.29
300390,天华超净,6.89,0.29,27,0.70
600250,南纺股份,12.72,2.33,27,0.67
600523,贵航股份,16.71,0.84,26,0.35
600716,凤凰股份,5.66,1.07,26,0.28
600455,博通股份,35.88,-0.69,25,1.06
300125,易世达,25.92,-3.14,25,1.19
900927,物贸B股,0.958,3.34,25,9.79
603887,城地股份,25.97,1.60,24,0.85
603233,大参林,52.89,2.16,24,0.13
300658,延江股份,29.90,-0.33,24,1.26
300376,易事特,7.56,0.80,24,0.08
603127,昭衍新药,57.72,3.33,24,0.16
002546,新联电子,5.16,-0.19,23,0.64
603101,汇嘉时代,13.48,-0.96,22,0.62
603901,永创智能,8.84,-1.78,22,0.65
300300,汉鼎宇佑,16.75,-0.53,22,0.54
900933,华新B股,1.291,1.97,22,2.99
600071,凤凰光学,17.30,0.35,22,0.84
600533,栖霞建设,5.17,0.39,21,0.09
000850,华茂股份,4.64,0.00,21,0.58
300285,国瓷材料,18.85,-5.70,21,0.08
600778,友好集团,6.08,0.00,21,0.96
300442,普丽盛,21.56,-0.09,21,0.84
000987,越秀金控,10.20,0.79,21,0.28
300563,神宇股份,30.99,-0.19,20,0.80
603299,井神股份,10.28,4.90,19,0.04
603077,和邦生物,2.11,3.94,19,0.04
002105,信隆健康,6.60,-0.90,19,0.30
600033,福建高速,3.70,0.54,19,0.16
600608,*ST沪科,8.25,-1.32,18,0.86
600599,熊猫金控,21.01,-0.99,18,0.20
600982,宁波热电,4.41,0.68,18,0.39
600481,双良节能,4.18,0.24,17,0.19
300664,鹏鹞环保,14.07,-,17,35.45
000032,深桑达A,10.35,0.10,15,0.25
900947,振华B股,0.561,-0.88,15,3.73
600513,联环药业,9.04,1.46,13,0.11
603159,上海亚虹,25.49,-0.08,13,0.18
000720,新能泰山,4.53,0.44,12,0.20
300605,恒锋信息,27.15,-1.81,12,0.31
200726,鲁泰B,8.63,-0.12,12,1.33
300499,高澜股份,21.18,-0.89,12,0.69
002706,良信电器,13.29,-0.52,10,0.08
603389,亚振家居,12.93,0.47,10,0.14
900942,黄山B股,1.360,-0.37,10,5.12
900908,氯碱B股,0.808,1.38,9,2.27
600834,申通地铁,9.51,-0.21,9,0.22
603528,多伦科技,9.00,-0.33,9,0.13
603085,天成自控,25.32,-2.54,9,0.15
603368,柳州医药,47.82,-0.08,8,0.10
002725,跃岭股份,14.20,-0.14,7,0.23
900929,锦旅B股,2.888,0.80,7,9.90
002817,黄山胶囊,30.95,0.00,7,0.14
002513,蓝丰生化,10.22,-0.29,7,0.18
300040,九洲电气,9.73,0.72,6,0.07
200058,深赛格B,3.76,-1.57,6,1.98
002220,天宝食品,7.39,2.21,5,0.11
900940,大名城B,0.723,2.84,5,6.03
600714,金瑞矿业,9.37,1.85,5,0.09
900914,锦投B股,1.335,0.91,4,7.92
300103,达刚路机,17.91,-0.22,4,0.11
603777,来伊份,27.00,0.52,4,0.04
900912,外高B股,1.483,0.95,4,4.42
300713,英可瑞,85.79,2.37,4,0.02
900911,金桥B股,1.411,1.58,4,3.34
002487,大金重工,4.93,0.00,4,0.14
900918,耀皮B股,0.649,0.62,3,11.01
900909,华谊B股,0.919,0.11,3,7.09
200596,古井贡B,44.01,-1.28,2,0.09
900922,三毛B股,1.075,0.09,2,6.08
900941,东信B股,0.658,0.00,1,2.52
900930,*ST沪普B,0.698,-1.13,1,4.92
900910,海立B股,0.860,0.12,1,1.03
603758,秦安股份,13.87,-0.36,1,0.02
002006,精功科技,7.45,1.92,1,0.01
900926,宝信B,1.532,0.72,1,0.45
600702,沱牌舍得,43.94,-3.45,1,0.00
603993,洛阳钼业,7.30,3.55,1,0.00
900952,锦港B股,0.505,1.00,1,3.41
900945,海控B股,0.540,-0.37,1,6.65
200413,东旭B,5.67,-0.87,1,0.27
601838,成都银行,-,-,0,-
600165,新日恒力,-,-,0,-
300292,吴通控股,-,-,0,-
603009,北特科技,-,-,0,-
600084,中葡股份,-,-,0,-
000056,皇庭国际,-,-,0,-
300659,中孚信息,-,-,0,-
603506,南都物业,-,-,0,-
000695,滨海能源,-,-,0,-
002507,涪陵榨菜,-,-,0,-
600432,*ST吉恩,-,-,0,-
600960,渤海活塞,-,-,0,-
002004,华邦健康,-,-,0,-
600614,鹏起科技,-,-,0,-
200045,深纺织B,6.22,1.14,0,0.00
600421,仰帆控股,-,-,0,-
002189,利达光电,-,-,0,-
300143,星普医科,-,-,0,-
900919,绿庭B股,-,-,0,-
600733,S*ST前锋,-,-,0,-
900956,东贝B股,1.636,-0.85,0,1.96
002739,万达电影,-,-,0,-
300240,飞力达,-,-,0,-
000926,福星股份,-,-,0,-
300455,康拓红外,-,-,0,-
000019,深深宝A,-,-,0,-
300126,锐奇股份,7.00,0.86,0,0.02
300104,乐视网,-,-,0,-
300152,科融环境,-,-,0,-
300173,智慧松德,-,-,0,-
300116,坚瑞沃能,-,-,0,-
000526,*ST紫学,-,-,0,-
300032,金龙机电,-,-,0,-
002458,益生股份,-,-,0,-
200056,皇庭B,-,-,0,-
000678,襄阳轴承,-,-,0,-
002358,森源电气,-,-,0,-
200992,中鲁B,5.06,-0.39,0,0.00
002012,凯恩股份,-,-,0,-
300049,福瑞股份,-,-,0,-
600695,绿庭投资,-,-,0,-
000029,深深房A,-,-,0,-
300580,贝斯特,-,-,0,-
600870,厦华电子,-,-,0,-
600187,国中水务,-,-,0,-
600157,永泰能源,-,-,0,-
002260,德奥通航,-,-,0,-
002710,慈铭体检,-,-,0,-
000820,神雾节能,-,-,0,-
002357,富临运业,-,-,0,-
300038,梅泰诺,-,-,0,-
600270,外运发展,-,-,0,-
000615,京汉股份,-,-,0,-
600664,哈药股份,-,-,0,-
600146,商赢环球,-,-,0,-
200030,富奥B,6.09,0.66,0,0.00
300733,西菱动力,-,-,0,-
601206,海尔施,-,-,0,-
002219,恒康医疗,-,-,0,-
600818,中路股份,-,-,0,-
600485,信威集团,-,-,0,-
200037,深南电B,3.75,0.27,0,0.00
600634,富控互动,-,-,0,-
002168,深圳惠程,-,-,0,-
600242,中昌数据,-,-,0,-
200019,深深宝B,-,-,0,-
603429,集友股份,-,-,0,-
603520,司太立,-,-,0,-
900907,鹏起B股,-,-,0,-
002520,日发精机,-,-,0,-
002098,浔兴股份,-,-,0,-
600162,香江控股,-,-,0,-
300736,百华悦邦,-,-,0,-
000592,平潭发展,-,-,0,-
300187,永清环保,-,-,0,-
601003,柳钢股份,-,-,0,-
000766,通化金马,-,-,0,-
300383,光环新网,-,-,0,-
601369,陕鼓动力,-,-,0,-
601828,美凯龙,-,-,0,-
300260,新莱应材,-,-,0,-
300356,光一科技,-,-,0,-
600265,ST景谷,-,-,0,-
600575,皖江物流,-,-,0,-
000035,中国天楹,-,-,0,-
900913,国新B股,0.886,-0.89,0,1.96
300361,奥赛康,-,-,0,-
600378,天科股份,-,-,0,-
300646,侨源气体,-,-,0,-
002470,金正大,-,-,0,-
002005,德豪润达,-,-,0,-
603356,华菱精工,-,-,0,-
002082,栋梁新材,-,-,0,-
002289,宇顺电子,-,-,0,-
002366,台海核电,-,-,0,-
300441,鲍斯股份,-,-,0,-
300109,新开源,-,-,0,-
002525,胜景山河,-,-,0,-
000566,海南海药,-,-,0,-
600365,通葡股份,-,-,0,-
200530,大冷B,3.95,-0.25,0,0.00
000564,供销大集,-,-,0,-
000971,高升控股,-,-,0,-
002607,亚夏汽车,-,-,0,-
603587,地素时尚,-,-,0,-
600806,*ST昆机,-,-,0,-
000509,华塑控股,-,-,0,-
300010,立思辰,-,-,0,-
600309,万华化学,-,-,0,-
601619,嘉泽新能,-,-,0,-
603021,山东华鹏,-,-,0,-
002694,顾地科技,-,-,0,-
300086,康芝药业,-,-,0,-
600239,云南城投,-,-,0,-
002423,中原特钢,-,-,0,-
002925,盈趣科技,-,-,0,-
002257,立立电子,-,-,0,-
002523,天桥起重,-,-,0,-
002345,潮宏基,-,-,0,-
002075,沙钢股份,-,-,0,-
002163,中航三鑫,-,-,0,-
000007,全新好,-,-,0,-
300680,隆盛科技,-,-,0,-
200017,深中华B,2.72,0.37,0,0.00
300737,科顺股份,-,-,0,-
000547,航天发展,-,-,0,-
002509,天广中茂,9.15,0.44,0,0.00
200505,珠江B,5.40,0.93,0,0.00
600734,实达集团,-,-,0,-
000031,中粮地产,-,-,0,-
002072,凯瑞德,-,-,0,-
002676,顺威股份,-,-,0,-
600226,瀚叶股份,-,-,0,-
300156,神雾环保,-,-,0,-
002344,海宁皮城,-,-,0,-
000006,深振业A,-,-,0,-
002720,宏良股份,-,-,0,-
000979,中弘股份,-,-,0,-
002453,天马精化,-,-,0,-
603986,兆易创新,-,-,0,-
002130,沃尔核材,-,-,0,-
002122,天马股份,-,-,0,-
600145,*ST新亿,-,-,0,-
000629,*ST钒钛,-,-,0,-
603302,鑫广绿环,-,-,0,-
200160,东沣B,2.24,-0.88,0,0.00
002037,久联发展,-,-,0,-
300291,华录百纳,-,-,0,-
000812,陕西金叶,-,-,0,-
300444,双杰电气,-,-,0,-
002524,光正集团,-,-,0,-
900917,海欣B股,0.664,1.07,0,-0.53
000900,现代投资,-,-,0,-
600339,中油工程,6.02,2.21,0,0.00
601600,中国铝业,-,-,0,-
600685,中船防务,-,-,0,-
200054,建车B,9.33,-1.89,0,0.00
000034,神州数码,-,-,0,-
300013,新宁物流,-,-,0,-
600539,狮头股份,-,-,0,-
000930,中粮生化,-,-,0,-
