code,name,price,change,jinge,jingzhanbi
002765,蓝黛传动,9.28,7.04,676,6.61
002727,一心堂,20.34,1.19,672,2.67
600308,华泰股份,6.72,7.01,672,1.31
002752,昇兴股份,10.89,0.55,666,6.71
000951,中国重汽,17.87,2.52,666,0.98
300321,同大股份,24.43,5.62,665,4.73
600055,万东医疗,16.75,5.02,664,1.14
000918,嘉凯城,7.15,2.14,664,1.76
000560,昆百大A,9.79,2.62,659,1.00
603023,威帝股份,8.24,0.61,656,3.54
600113,浙江东日,10.73,4.99,655,2.80
002326,永太科技,11.66,2.10,655,2.68
002431,棕榈股份,8.88,5.71,641,0.60
300569,天能重工,23.09,1.90,641,2.41
000005,世纪星源,4.37,5.56,640,4.40
600251,冠农股份,8.14,4.49,640,1.17
002147,新光圆成,14.49,11.98,637,1.39
601127,小康股份,20.46,1.74,632,2.34
300325,德威新材,6.40,3.06,616,3.42
601595,上海电影,20.92,2.60,614,1.99
002064,华峰氨纶,5.15,5.10,612,1.69
600316,洪都航空,14.48,2.26,611,2.38
002239,奥特佳,4.05,0.25,611,2.78
603517,绝味食品,41.19,4.49,610,3.29
002516,旷达科技,5.32,1.92,610,1.12
000919,金陵药业,8.99,1.70,608,5.22
300483,沃施股份,36.44,-,604,8.34
600057,象屿股份,8.13,0.49,603,2.00
300352,北信源,4.17,4.77,600,1.90
601186,中国铁建,11.62,4.31,599,0.37
002654,万润科技,6.64,2.47,597,4.05
002268,卫士通,23.40,1.65,597,1.05
002283,天润曲轴,5.84,2.10,591,3.05
600755,厦门国贸,10.63,5.25,586,0.30
002224,三力士,8.88,2.30,585,3.54
600975,新五丰,6.25,9.08,585,2.69
002296,辉煌科技,7.60,1.88,583,4.11
000558,莱茵体育,5.17,4.44,582,2.11
300536,农尚环境,21.16,19.08,580,0.44
600452,涪陵电力,34.59,1.20,580,2.74
300003,乐普医疗,25.30,4.72,578,0.33
300289,利德曼,9.63,4.67,575,5.17
600689,上海三毛,11.91,4.38,570,3.16
002753,永东股份,21.78,8.90,569,1.13
600180,瑞茂通,10.64,2.11,567,4.99
600423,*ST柳化,5.29,3.73,566,3.24
600983,惠而浦,7.61,5.69,562,5.91
000707,双环科技,6.13,10.65,560,3.51
300343,联创互联,12.85,0.31,558,3.08
601058,赛轮金宇,3.63,0.55,557,1.96
600063,皖维高新,3.91,4.55,557,3.43
601005,*ST重钢,2.61,-,555,48.51
002100,天康生物,8.39,3.33,554,5.33
002275,桂林三金,16.49,1.79,552,5.75
300315,掌趣科技,5.76,3.60,548,0.78
600882,广泽股份,9.49,4.06,543,11.37
600639,浦东金桥,17.60,3.83,543,3.16
300066,三川智慧,4.73,3.96,542,3.86
002599,盛通股份,12.36,4.66,540,8.23
300294,博雅生物,30.71,2.54,539,2.23
002238,天威视讯,10.49,4.27,534,4.81
603519,立霸股份,21.06,-0.66,530,4.38
601801,皖新传媒,10.89,2.93,529,2.05
002262,恩华药业,14.90,4.49,524,0.87
002066,瑞泰科技,10.91,5.82,523,2.58
600143,金发科技,6.61,0.61,515,1.03
002735,王子新材,33.66,4.86,512,8.10
300180,华峰超纤,24.74,0.65,510,3.47
000955,欣龙控股,6.81,0.74,509,3.82
601238,广汽集团,25.02,1.46,506,0.51
002211,宏达新材,7.39,3.50,503,1.53
600977,中国电影,15.69,1.88,500,0.80
600078,澄星股份,5.48,3.79,496,3.75
002680,长生生物,14.62,1.67,496,2.53
002388,新亚制程,8.24,4.30,495,2.67
600551,时代出版,12.28,4.60,489,2.53
002757,南兴装备,37.57,7.74,488,6.26
002325,洪涛股份,4.97,4.19,486,1.76
300094,国联水产,7.15,2.88,485,4.17
600016,民生银行,8.72,3.93,484,0.13
002534,杭锅股份,11.34,4.81,483,1.55
600277,亿利洁能,6.81,5.75,478,0.85
002170,芭田股份,6.56,1.39,478,4.95
300400,劲拓股份,13.53,0.97,477,4.89
002540,亚太科技,7.74,1.84,474,2.06
600581,八一钢铁,14.98,9.66,470,0.12
600662,强生控股,5.72,2.51,469,3.44
603035,常熟汽饰,16.31,4.28,469,2.51
600812,华北制药,5.12,3.64,468,4.76
600759,洲际油气,4.55,6.81,468,0.43
603299,井神股份,10.28,7.87,466,0.84
600510,黑牡丹,6.99,5.59,465,5.16
603186,华正新材,27.65,15.50,464,1.89
601328,交通银行,6.31,1.61,462,0.18
600370,三房巷,3.22,2.55,460,4.84
002254,泰和新材,11.70,0.52,459,1.79
300248,新开普,13.65,1.87,456,4.39
000973,佛塑科技,6.21,3.67,454,1.94
300087,荃银高科,10.74,-1.47,451,7.76
600908,无锡银行,8.20,4.19,451,0.50
300534,陇神戎发,10.22,2.10,451,2.03
300163,先锋新材,5.95,2.23,450,3.04
002492,恒基达鑫,7.73,3.48,450,1.88
002347,泰尔股份,6.33,-0.31,448,4.14
601555,东吴证券,9.93,2.16,446,0.61
002482,广田集团,8.33,3.87,443,1.60
600919,江苏银行,7.59,3.27,442,0.31
002685,华东重机,10.59,3.52,439,2.14
300650,太龙照明,37.83,4.42,438,2.32
603996,中新科技,17.88,-2.93,430,0.97
000584,哈工智能,14.07,-4.48,429,1.15
600090,同济堂,8.28,4.94,428,2.58
600331,宏达股份,5.32,2.50,427,1.18
600803,新奥股份,16.08,7.06,425,0.28
600677,航天通信,11.43,3.07,424,1.35
000701,厦门信达,10.22,2.00,422,3.10
002498,汉缆股份,3.43,3.63,422,3.33
600052,浙江广厦,4.09,7.92,420,2.42
002339,积成电子,9.22,1.88,419,2.22
601113,华鼎股份,13.68,-4.60,413,2.06
000905,厦门港务,11.19,6.17,407,1.30
600168,武汉控股,8.49,1.19,405,3.74
000676,智度股份,11.36,2.16,404,2.69
601106,*ST一重,3.80,0.80,402,2.03
002518,科士达,17.61,7.57,399,1.60
601579,会稽山,12.16,2.96,398,3.78
300475,聚隆科技,14.40,0.14,398,5.14
300106,西部牧业,8.05,2.68,397,4.42
300218,安利股份,8.92,0.22,395,8.56
603861,白云电器,17.61,4.88,391,2.78
002350,北京科锐,10.42,3.27,391,0.44
300735,光弘科技,23.18,61.08,389,84.49
002748,世龙实业,15.31,1.53,384,2.87
300480,光力科技,16.90,2.42,383,3.80
600657,信达地产,6.26,12.19,381,0.54
002509,天广中茂,9.15,1.55,377,0.95
603555,贵人鸟,18.48,4.41,377,1.39
600619,海立股份,11.79,3.42,376,1.42
601999,出版传媒,7.62,2.70,374,3.15
002432,九安医疗,9.45,1.39,374,1.40
000925,众合科技,15.36,-0.78,372,2.23
600612,老凤祥,42.67,3.67,370,1.77
601968,宝钢包装,5.24,1.35,370,5.12
600665,天地源,4.59,7.49,369,2.00
600820,隧道股份,8.61,2.99,367,0.52
603579,荣泰健康,69.98,11.10,366,1.44
002105,信隆健康,6.60,1.07,362,3.06
000613,*ST东海A,7.95,3.52,362,3.22
603939,益丰药房,45.41,-0.15,357,1.70
600608,*ST沪科,8.25,4.17,356,7.88
002131,利欧股份,2.79,7.31,356,0.47
300302,同有科技,11.92,3.29,355,1.72
600387,海越股份,10.85,2.07,350,1.65
002672,东江环保,16.70,2.77,349,0.61
600458,时代新材,10.33,2.58,348,1.72
000880,潍柴重机,9.51,3.37,346,4.71
300490,华自科技,14.11,-1.33,346,2.68
002669,康达新材,24.02,7.66,345,2.09
002678,珠江钢琴,11.29,0.53,345,6.03
600399,抚顺特钢,5.69,1.61,343,1.46
000760,斯太尔,6.68,14.38,343,2.33
002793,东音股份,18.14,18.10,342,0.84
000862,银星能源,5.09,5.17,338,3.48
603306,华懋科技,28.56,-0.35,338,5.72
002674,兴业科技,10.53,2.23,338,7.33
600875,东方电气,11.40,1.51,337,0.27
300541,先进数通,25.79,4.84,335,2.07
002688,金河生物,6.49,3.67,335,4.17
600059,古越龙山,9.57,1.92,332,1.23
600223,鲁商置业,4.14,6.98,330,1.61
603308,应流股份,15.85,-0.25,328,1.30
300485,赛升药业,28.85,0.17,328,3.41
603329,上海雅仕,24.45,61.07,327,69.47
000555,神州信息,12.15,3.40,325,0.74
600819,耀皮玻璃,5.75,3.98,325,4.25
002621,三垒股份,-,-,324,2.27
600240,华业资本,9.18,6.99,324,0.73
600295,鄂尔多斯,15.92,10.02,323,0.14
603987,康德莱,11.99,-1.56,323,2.64
300300,汉鼎宇佑,16.75,-0.59,321,4.32
002349,精华制药,8.10,6.16,318,2.56
002766,索菱股份,15.77,11.45,316,0.95
603787,新日股份,14.19,0.71,316,3.26
000767,漳泽电力,3.01,2.38,315,3.06
600397,安源煤业,4.03,3.87,314,2.35
000859,国风塑业,4.33,2.61,313,3.37
603011,合锻智能,11.40,3.73,312,1.11
200581,苏威孚B,17.66,5.69,310,7.82
000507,珠海港,10.32,1.38,310,0.18
300423,鲁亿通,26.40,1.66,310,8.56
300411,金盾股份,35.60,0.28,309,3.09
002394,联发股份,12.50,3.22,308,2.06
603729,龙韵股份,61.50,-1.08,306,2.98
002521,齐峰新材,9.36,2.52,303,2.31
002174,游族网络,22.92,2.78,302,0.47
002274,华昌化工,7.44,3.05,301,3.06
600810,神马股份,7.44,5.83,301,3.24
600704,物产中大,7.17,5.13,301,0.51
002061,浙江交科,16.50,7.91,300,0.22
002109,兴化股份,7.18,4.21,300,1.11
603811,诚意药业,31.88,7.12,299,1.88
603188,亚邦股份,16.94,2.11,298,0.89
600851,海欣股份,11.48,6.89,298,1.30
600481,双良节能,4.18,4.24,297,1.84
600626,申达股份,7.95,3.52,295,1.51
002430,杭氧股份,16.91,21.05,293,0.22
300179,四方达,6.29,0.16,292,4.32
600592,龙溪股份,10.07,3.18,291,0.70
002660,茂硕电源,10.51,9.71,288,0.77
600336,澳柯玛,5.10,1.59,286,3.94
300028,金亚科技,5.32,5.35,285,1.93
603818,曲美家居,14.56,0.00,283,2.30
000601,韶能股份,7.31,1.53,279,2.77
600580,卧龙电气,8.62,7.62,279,0.49
002921,联诚精密,32.40,61.03,278,69.08
600051,宁波联合,9.75,3.39,277,2.62
002438,江苏神通,7.30,3.11,273,4.51
300432,富临精工,18.37,3.96,271,1.51
002166,莱茵生物,10.91,3.02,268,0.68
601018,宁波港,5.46,2.82,268,0.58
603859,能科股份,22.53,0.90,268,1.17
601339,百隆东方,5.35,1.71,267,2.54
000928,中钢国际,7.00,7.53,266,0.37
002746,仙坛股份,24.13,2.86,265,1.48
300587,天铁股份,22.88,-1.38,265,2.20
002058,威尔泰,21.34,-0.05,264,4.06
000726,鲁泰A,11.08,1.19,263,0.95
002780,三夫户外,24.53,2.12,263,5.54
600075,新疆天业,8.18,5.28,261,0.62
000708,大冶特钢,11.86,3.76,261,0.89
300120,经纬电材,12.71,3.50,261,4.18
000608,阳光股份,6.74,7.32,258,1.58
002613,北玻股份,3.67,2.80,257,3.42
000498,山东路桥,7.02,5.09,253,0.60
600536,中国软件,16.70,0.91,252,1.24
603990,麦迪科技,38.83,8.22,252,4.52
002452,长高集团,6.24,1.79,251,3.38
603233,大参林,52.89,2.38,248,0.92
300237,美晨生态,16.69,0.12,247,1.38
600589,广东榕泰,6.19,1.98,244,2.33
000833,贵糖股份,6.97,1.90,243,1.75
600493,凤竹纺织,8.04,0.63,243,3.50
600603,广汇物流,7.16,5.76,242,2.09
600623,华谊集团,8.77,2.81,241,1.35
002406,远东传动,7.34,2.51,241,2.36
200012,南玻B,4.90,1.66,241,6.02
002382,蓝帆医疗,13.41,-,240,43.92
601908,京运通,5.39,0.00,239,0.92
000700,模塑科技,5.82,2.65,234,1.66
603538,美诺华,26.85,1.74,232,3.54
603008,喜临门,19.18,3.73,231,0.55
600652,游久游戏,7.39,1.51,230,0.98
600692,亚通股份,10.46,4.60,229,1.11
002402,和而泰,9.89,7.73,229,0.43
002413,雷科防务,10.04,0.40,228,1.69
300482,万孚生物,72.84,-0.82,228,0.69
000965,天保基建,6.08,6.29,222,0.47
600152,维科精华,8.03,3.88,222,1.37
600058,五矿发展,12.37,2.40,221,0.96
600356,恒丰纸业,8.55,3.01,220,2.57
603029,天鹅股份,20.59,0.29,219,1.99
601188,龙江交通,4.23,2.67,219,4.27
600184,光电股份,18.43,0.60,215,2.71
002922,伊戈尔,28.79,61.11,213,66.59
300184,力源信息,11.75,3.62,213,1.00
300605,恒锋信息,27.15,0.11,212,2.93
002562,兄弟科技,17.37,6.17,210,0.22
000680,山推股份,5.24,2.95,210,0.39
002030,达安基因,18.76,0.97,209,0.49
603606,东方电缆,11.98,3.45,207,3.49
603099,长白山,12.31,2.67,207,1.92
002609,捷顺科技,14.82,0.00,206,3.26
000987,越秀金控,10.20,3.55,204,1.64
002817,黄山胶囊,30.95,0.78,203,2.53
300301,长方集团,6.06,-1.14,202,2.53
002026,山东威达,8.23,2.11,200,1.01
000609,绵石投资,11.53,6.96,197,0.96
000048,康达尔,21.00,4.69,197,3.94
000727,华东科技,2.52,5.88,196,0.42
603167,渤海轮渡,12.03,4.43,194,0.42
002789,建艺集团,40.54,0.87,190,1.67
600746,江苏索普,8.35,2.08,189,1.82
300239,东宝生物,5.38,1.89,189,3.35
002833,弘亚数控,63.90,2.98,188,0.64
000993,闽东电力,8.10,2.40,187,1.49
002546,新联电子,5.16,1.38,187,2.63
002692,睿康股份,9.88,2.07,185,1.74
601890,亚星锚链,6.55,1.55,185,1.04
300368,汇金股份,8.90,3.73,184,0.73
000780,*ST平能,5.17,3.61,184,1.21
300280,南通锻压,-,-,183,2.22
600429,三元股份,6.31,-1.56,183,3.00
002187,广百股份,10.52,3.34,182,2.63
603585,苏利股份,32.11,2.39,181,2.46
300069,金利华电,33.68,-0.18,177,0.83
300435,中泰股份,15.90,-1.73,177,2.38
600828,茂业商业,6.37,2.74,176,1.61
002605,姚记扑克,13.39,2.84,173,0.49
601226,华电重工,5.54,1.65,173,2.25
600505,西昌电力,7.36,1.80,173,4.04
000550,江铃汽车,16.87,4.65,171,0.95
300165,天瑞仪器,6.51,2.52,171,1.78
600630,龙头股份,10.87,5.53,170,0.41
600287,江苏舜天,7.44,1.64,169,2.69
002062,宏润建设,5.50,3.77,168,2.05
600719,大连热电,6.32,1.28,168,2.91
603600,永艺股份,14.38,1.20,167,2.66
000570,苏常柴A,5.77,3.41,166,2.88
603199,九华旅游,31.11,-1.05,166,0.89
002848,高斯贝尔,15.28,-1.36,163,0.87
200761,本钢板B,3.34,2.77,161,7.30
600863,内蒙华电,3.03,2.02,160,0.92
603227,雪峰科技,5.94,3.66,160,1.70
600098,广州发展,7.19,1.70,159,0.63
600513,联环药业,9.04,4.15,159,0.86
600235,民丰特纸,6.76,2.89,158,2.23
603577,汇金通,13.48,-0.96,158,1.67
600163,中闽能源,4.30,6.17,157,1.82
000972,*ST中基,4.29,2.39,154,1.78
600718,东软集团,15.19,3.62,154,0.26
603041,美思德,22.79,1.20,153,1.60
300285,国瓷材料,18.85,-5.75,153,0.34
002193,如意集团,16.41,-0.30,153,1.19
300601,康泰生物,46.10,-2.43,152,0.69
000571,新大洲A,5.72,5.93,152,0.67
900948,伊泰B股,1.498,3.96,152,3.66
000850,华茂股份,4.64,1.53,151,2.29
002526,山东矿机,6.47,3.52,151,1.24
300329,海伦钢琴,9.12,4.23,150,1.72
603326,我乐家居,19.58,0.41,149,1.59
002768,国恩股份,27.68,-2.77,149,0.42
603738,泰晶科技,24.55,1.11,148,3.55
600091,ST明科,5.81,2.11,145,2.37
601518,吉林高速,3.63,2.83,143,2.69
603022,新通联,13.76,12.23,142,1.05
002866,传艺科技,36.49,-0.87,142,1.37
002134,*ST普林,8.76,-2.23,139,2.55
603843,正平股份,15.40,4.98,138,0.99
000890,法尔胜,6.79,2.26,137,1.96
603416,信捷电气,32.07,2.39,136,1.27
002278,神开股份,14.55,1.04,135,0.39
300286,安科瑞,17.95,1.47,134,1.69
000852,石化机械,10.32,6.50,134,0.17
300527,华舟应急,23.89,-1.20,131,1.38
300626,华瑞股份,28.65,1.02,129,5.33
000702,正虹科技,7.17,3.76,129,1.22
002348,高乐股份,5.85,1.92,127,1.31
300150,世纪瑞尔,5.55,2.59,126,1.00
603028,赛福天,10.54,2.03,125,1.65
600127,金健米业,4.66,2.19,123,1.23
600995,文山电力,9.43,3.63,122,0.51
300309,吉艾科技,22.34,4.54,122,0.54
300517,海波重科,19.50,-1.02,121,2.40
300016,北陆药业,14.48,5.77,120,0.20
300234,开尔新材,9.11,0.00,119,1.28
603360,百傲化学,22.43,4.72,118,0.75
603389,亚振家居,12.93,1.25,118,0.89
603069,海汽集团,12.55,-1.88,118,2.18
603166,福达股份,8.19,2.38,116,0.99
600961,株冶集团,8.69,1.88,116,0.87
603080,新疆火炬,26.06,-,116,71.08
002182,云海金属,9.59,2.24,115,0.14
002338,奥普光电,14.59,0.62,115,1.22
002880,卫光生物,56.08,2.75,112,0.64
000582,北部湾港,10.05,5.90,111,0.33
600661,新南洋,24.78,-2.59,111,0.54
000686,东北证券,9.00,2.62,110,0.16
200553,沙隆达B,8.87,4.23,109,3.85
600130,波导股份,6.84,-6.56,109,0.19
601218,吉鑫科技,3.68,3.37,108,1.54
002541,鸿路钢构,14.10,3.15,105,0.68
600586,金晶科技,4.64,1.98,105,0.40
603960,克来机电,29.90,9.85,104,0.74
603966,法兰泰克,16.72,2.01,97,0.74
300477,合纵科技,23.05,5.78,96,0.34
001896,豫能控股,5.62,3.69,96,0.72
600587,新华医疗,16.99,1.19,94,0.59
002698,博实股份,10.12,2.85,92,1.36
000677,恒天海龙,4.10,3.02,92,1.19
600749,西藏旅游,19.71,-0.30,92,1.45
002875,安奈儿,26.89,0.56,88,0.98
002882,金龙羽,14.04,2.86,88,0.47
600538,国发股份,5.63,0.90,88,1.68
603887,城地股份,25.97,2.73,85,1.52
300141,和顺电气,12.12,3.06,83,0.44
200992,中鲁B,5.06,1.40,82,23.21
603161,科华控股,26.53,-,80,100.00
600648,外高桥,18.98,2.59,78,0.26
300538,同益股份,36.36,-0.25,78,2.62
603031,安德利,24.43,0.62,76,0.71
603655,朗博科技,14.98,61.08,76,85.55
600189,吉林森工,7.51,3.73,76,0.99
603909,合诚股份,31.76,-2.82,76,2.83
002771,真视通,19.48,3.62,75,0.60
000607,华媒控股,6.19,2.15,73,0.98
000078,海王生物,6.05,2.54,73,0.15
002721,金一文化,15.92,-0.50,73,0.25
600824,益民集团,4.94,2.28,70,0.95
002227,奥特迅,18.46,1.43,68,0.43
002535,林州重机,4.80,1.69,67,0.54
603026,石大胜华,25.12,1.01,67,0.25
000657,中钨高新,12.73,2.50,67,0.27
600391,航发科技,20.34,3.20,67,0.24
000758,中色股份,6.66,3.58,65,0.10
002829,星网宇达,27.50,1.21,65,0.72
600234,ST山水,13.78,-0.29,64,4.55
002495,佳隆股份,4.02,1.01,62,1.03
603677,奇精机械,23.30,-3.20,61,1.14
300440,运达科技,10.26,3.64,61,0.32
600843,上工申贝,10.80,2.37,60,0.49
601519,*ST智慧,4.97,0.20,60,0.45
300495,美尚生态,15.47,4.67,59,0.35
601798,蓝科高新,9.66,2.11,58,1.04
600866,星湖科技,4.67,1.52,56,1.03
300371,汇中股份,19.68,3.58,56,0.24
600833,第一医药,14.09,1.37,55,1.02
603758,秦安股份,13.87,-0.50,55,0.43
300421,力星股份,19.69,1.23,55,0.89
603229,奥翔药业,17.06,0.41,54,1.09
300501,海顺新材,35.42,-1.09,54,1.51
001696,宗申动力,6.47,2.37,53,0.28
002761,多喜爱,35.36,0.03,53,0.88
002769,普路通,14.78,4.23,53,0.47
300448,浩云科技,22.24,1.46,53,1.76
603118,共进股份,8.95,2.05,53,0.30
002548,金新农,11.15,2.48,53,0.59
600798,宁波海运,5.18,2.78,52,0.27
002386,天原集团,9.31,11.10,50,0.03
002144,宏达高科,14.22,1.50,50,0.79
200541,粤照明B,6.16,0.33,49,6.44
300394,天孚通信,22.89,2.42,48,0.44
300105,龙源技术,5.63,2.36,48,0.49
600778,友好集团,6.08,0.83,48,1.26
300164,通源石油,6.83,7.22,48,0.11
600861,北京城乡,9.87,4.11,48,0.67
900933,华新B股,1.291,5.91,47,3.31
200058,深赛格B,3.76,1.62,46,6.33
002228,合兴包装,4.38,2.34,46,0.62
300684,中石科技,22.45,61.05,46,50.71
000533,万家乐,10.35,-2.36,45,0.30
603159,上海亚虹,25.49,2.29,43,0.36
600561,江西长运,8.40,2.44,43,0.61
600982,宁波热电,4.41,2.32,42,0.56
002923,润都股份,26.94,-,42,89.39
300341,麦迪电气,6.84,1.63,41,1.01
600601,方正科技,3.68,1.10,41,0.35
000798,中水渔业,8.60,2.63,41,0.64
002571,*ST德力,8.50,6.25,40,0.49
200053,深基地B,24.40,2.52,39,2.08
002397,梦洁股份,6.66,-1.48,39,0.52
600262,北方股份,20.26,2.27,38,0.38
600650,锦江投资,15.46,6.40,38,0.13
600173,卧龙地产,6.33,9.14,38,0.13
900942,黄山B股,1.360,-0.22,38,8.65
603569,长久物流,25.07,3.64,37,0.19
000150,宜华健康,29.90,-2.22,37,0.28
300488,恒锋工具,31.50,1.25,35,0.99
603737,三棵树,73.96,4.33,35,0.32
600986,科达股份,11.05,0.82,31,0.27
600317,营口港,3.39,0.00,31,0.32
900932,陆家B股,1.496,3.46,28,3.61
600725,ST云维,3.09,-0.32,28,0.31
000023,深天地A,21.58,5.11,28,0.13
000409,山东地矿,6.00,14.50,27,0.08
002725,跃岭股份,14.20,-0.28,26,0.47
300381,溢多利,12.85,-2.65,26,0.34
300658,延江股份,29.90,-0.10,25,0.71
900936,鄂资B股,1.148,2.78,25,5.83
300056,三维丝,7.52,1.21,25,0.17
900934,锦江B股,2.601,1.64,24,3.92
900927,物贸B股,0.958,4.24,23,7.21
000869,张裕A,39.91,6.43,23,0.03
200026,飞亚达B,6.40,-1.08,23,4.93
002379,宏创控股,5.44,1.30,22,0.18
300318,博晖创新,5.53,2.41,22,0.36
300380,安硕信息,21.59,2.32,21,0.19
000032,深桑达A,10.35,-,21,0.23
600081,东风科技,12.60,5.09,21,0.16
002291,星期六,7.27,3.56,20,0.14
002774,快意电梯,10.03,2.03,20,0.18
900908,氯碱B股,0.808,3.59,20,3.45
002782,可立克,13.93,-0.64,19,0.09
300405,科隆股份,16.45,-0.48,17,0.29
300664,鹏鹞环保,14.07,-,17,35.45
002203,海亮股份,7.89,1.15,16,0.09
601929,吉视传媒,3.05,3.04,16,0.08
603679,华体科技,25.24,-0.75,15,0.21
002044,美年健康,21.97,0.46,15,0.01
600714,金瑞矿业,9.37,3.54,15,0.16
200726,鲁泰B,8.63,1.53,14,0.70
300576,容大感光,16.85,-1.58,14,0.25
002513,蓝丰生化,10.22,1.89,14,0.21
600509,天富能源,6.96,1.46,13,0.09
000709,河钢股份,4.11,5.38,12,0.00
002247,帝龙文化,12.93,-4.86,11,0.06
300581,晨曦航空,30.57,-0.13,10,0.11
300563,神宇股份,30.99,-1.56,10,0.16
600776,东方通信,7.35,1.66,10,0.03
000544,中原环保,15.18,4.62,10,0.07
600724,宁波富达,4.05,7.43,10,0.11
900929,锦旅B股,2.888,2.52,10,8.42
000691,亚太实业,7.74,-1.15,9,0.10
300460,惠伦晶体,13.50,1.58,9,0.11
002231,奥维通信,11.02,0.18,9,0.15
900909,华谊B股,0.919,1.32,8,8.47
000720,新能泰山,4.53,1.12,8,0.08
002141,贤丰控股,7.93,0.25,8,0.05
600285,羚锐制药,9.62,3.44,8,0.04
600190,锦州港,4.22,1.69,7,0.13
300103,达刚路机,17.91,1.19,7,0.11
900916,凤凰B股,0.871,1.52,6,5.92
600375,华菱星马,5.69,6.55,5,0.03
603331,百达精工,19.68,-0.71,5,0.06
600368,五洲交通,5.38,2.48,5,0.03
600854,春兰股份,5.60,0.36,5,0.03
603006,联明股份,15.57,2.10,5,0.07
900912,外高B股,1.483,0.47,4,2.65
900940,大名城B,0.723,3.58,3,3.35
000906,浙商中拓,7.50,2.88,3,0.03
900924,上工B股,0.954,0.10,3,3.40
900946,天雁B股,0.453,-0.22,2,1.49
900901,云赛B股,0.681,1.19,2,1.35
900945,海控B股,0.540,-0.55,2,3.84
900914,锦投B股,1.335,2.14,2,2.26
900926,宝信B,1.532,1.52,2,0.66
900911,金桥B股,1.411,1.95,2,1.08
900913,国新B股,0.886,0.80,2,5.25
900918,耀皮B股,0.649,4.01,1,2.37
900939,汇丽B,1.299,1.48,1,0.64
600106,重庆路桥,4.50,5.63,1,0.01
900930,*ST沪普B,0.698,-0.99,1,3.68
300469,信息发展,39.52,-1.45,1,0.03
900952,锦港B股,0.505,1.00,1,2.58
002595,豪迈科技,19.13,-0.67,1,0.01
603977,国泰集团,13.89,3.43,1,0.01
000526,*ST紫学,-,-,0,-
600695,绿庭投资,-,-,0,-
600157,永泰能源,-,-,0,-
300737,科顺股份,-,-,0,-
601600,中国铝业,-,-,0,-
002580,圣阳股份,-,-,0,-
000035,中国天楹,-,-,0,-
300680,隆盛科技,-,-,0,-
600084,中葡股份,-,-,0,-
002012,凯恩股份,-,-,0,-
002289,宇顺电子,-,-,0,-
600112,*ST天成,-,-,0,-
603079,圣达生物,-,-,0,-
002453,天马精化,-,-,0,-
600187,国中水务,-,-,0,-
300733,西菱动力,-,-,0,-
000950,*ST建峰,-,-,0,-
300187,永清环保,-,-,0,-
000031,中粮地产,-,-,0,-
600634,富控互动,-,-,0,-
600685,中船防务,-,-,0,-
603528,多伦科技,9.00,1.93,0,0.00
002357,富临运业,-,-,0,-
601206,海尔施,-,-,0,-
000566,海南海药,-,-,0,-
603520,司太立,-,-,0,-
200521,皖美菱B,3.92,1.55,0,0.00
002219,恒康医疗,-,-,0,-
300580,贝斯特,-,-,0,-
002098,浔兴股份,-,-,0,-
603895,天永智能,-,-,0,-
000900,现代投资,-,-,0,-
300086,康芝药业,-,-,0,-
000564,供销大集,-,-,0,-
300659,中孚信息,-,-,0,-
002033,丽江旅游,-,-,0,-
200468,*ST宁通B,-,-,0,-
000926,福星股份,-,-,0,-
200022,深赤湾B,-,-,0,-
002525,胜景山河,-,-,0,-
600226,瀚叶股份,-,-,0,-
000401,冀东水泥,-,-,0,-
002668,奥马电器,19.18,0.00,0,0.00
300049,福瑞股份,-,-,0,-
002168,深圳惠程,-,-,0,-
300140,中环装备,-,-,0,-
300032,金龙机电,-,-,0,-
200037,深南电B,3.75,1.63,0,0.00
000511,*ST烯碳,-,-,0,-
002592,八菱科技,-,-,0,-
002150,通润装备,-,-,0,-
002075,沙钢股份,-,-,0,-
600733,S*ST前锋,-,-,0,-
600666,奥瑞德,-,-,0,-
600818,中路股份,-,-,0,-
600432,*ST吉恩,-,-,0,-
600145,*ST新亿,-,-,0,-
600421,仰帆控股,-,-,0,-
200505,珠江B,5.40,2.86,0,0.00
002423,中原特钢,-,-,0,-
600525,长园集团,-,-,0,-
600378,天科股份,-,-,0,-
002512,达华智能,-,-,0,-
600614,鹏起科技,-,-,0,-
600960,渤海活塞,-,-,0,-
200986,粤华包B,4.39,2.81,0,0.00
300444,双杰电气,-,-,0,-
002037,久联发展,-,-,0,-
000540,中天金融,-,-,0,-
002694,顾地科技,-,-,0,-
600273,嘉化能源,-,-,0,-
000766,通化金马,-,-,0,-
600734,实达集团,-,-,0,-
000615,京汉股份,-,-,0,-
300167,迪威迅,-,-,0,-
300143,星普医科,-,-,0,-
300392,腾信股份,-,-,0,-
000688,建新矿业,-,-,0,-
000056,皇庭国际,-,-,0,-
002622,融钰集团,-,-,0,-
200530,大冷B,3.95,3.40,0,-0.15
000971,高升控股,-,-,0,-
000757,浩物股份,-,-,0,-
300330,华虹计通,10.77,0.65,0,0.00
300156,神雾环保,-,-,0,-
600807,天业股份,-,-,0,-
300013,新宁物流,-,-,0,-
600227,赤天化,-,-,0,-
603021,山东华鹏,-,-,0,-
002545,东方铁塔,-,-,0,-
600257,大湖股份,-,-,0,-
300424,航新科技,-,-,0,-
600328,兰太实业,-,-,0,-
002523,天桥起重,-,-,0,-
